red_significant_strikes_landed_per_minute,red_significant_striking_accuracy,red_significant_strikes_absorbed_per_minute,red_significant_strike_defence,red_average_takedowns_landed_per_15_minutes,red_takedown_accuracy,red_takedown_defense,red_average_submissions_attempted_per_15_minutes,blue_significant_strikes_landed_per_minute,blue_significant_striking_accuracy,blue_significant_strikes_absorbed_per_minute,blue_significant_strike_defence,blue_average_takedowns_landed_per_15_minutes,blue_takedown_accuracy,blue_takedown_defense,blue_average_submissions_attempted_per_15_minutes,outcome
3.04335969457322,43.9716312056738,3.40332697027543,72.3035952063915,0.245432233433324,16.6666666666667,75.0,0.0,5.85074626865672,60.4938271604938,2.96517412935323,64.0963855421687,1.7910447761194,46.1538461538462,85.7142857142857,0.0,1
4.68239564428312,49.2366412213741,3.12159709618875,61.1738148984199,2.994555353902,44.0,71.4285714285714,1.08892921960073,1.12101178499569,51.1811023622047,1.18999712561081,52.4137931034483,6.46737568266743,53.1914893617021,0.0,1.29347513653349,0
5.06345177664975,59.6412556053812,4.68274111675127,47.2103004291846,0.0,0.0,50.0,0.0,4.54388984509466,57.516339869281,3.407917383821,29.7872340425532,0.774526678141136,50.0,75.0,0.0,1
3.55814551375439,47.5928473177442,4.38597994686777,50.406976744186,1.54254863313052,24.0963855421687,79.5454545454546,0.0771274316565258,2.80397547050116,46.234309623431,4.22499471347008,46.9745222929936,1.33220554028336,36.8421052631579,81.4814814814815,0.0,1
2.80841799709724,45.9074733096085,3.14586357039187,45.4716981132076,0.0,0,73.6842105263158,0.0,8.25842696629213,50.0,1.34831460674157,60.0,0.0,0,100.0,0.0,1
4.24009771418601,39.6281800391389,4.45995463269936,55.6711758584808,0.628162624323853,44.4444444444444,46.6666666666667,1.09928459256674,4.26666666666667,48.3018867924528,3.56666666666667,49.2890995260664,2.0,33.3333333333333,77.7777777777778,1.0,0
2.61870503597122,48.1481481481482,2.79136690647482,40.4907975460123,5.17985611510791,70.5882352941177,68.75,1.29496402877698,3.109375,61.2307692307692,2.53125,54.874651810585,0.9375,36.3636363636364,52.6315789473684,0.9375,1
3.79925756710451,43.1210500729217,3.39663049685894,56.3566318106769,1.73472301541976,45.7627118644068,64.0625,0.513992004568818,3.8016136687233,43.485342019544,3.04698623635501,45.959595959596,0.427147603227338,66.6666666666667,40.4761904761905,1.49501661129568,0
1.8173719376392,49.8168498168498,2.92650334075724,47.3557692307692,2.40534521158129,30.7692307692308,60.0,1.40311804008909,2.82444396458648,47.0842332613391,2.00820557115094,65.5555555555556,0.971712373137551,23.8095238095238,75.0,0.0,0
5.64705882352941,42.1052631578947,4.94117647058824,56.25,0.0,0,0.0,0.0,5.37683089214381,51.531393568147,5.02529960053262,61.0767326732673,1.79760319573901,37.5,90.0,0.359520639147803,0
4.31916738941891,34.156378600823,4.16305290546401,53.0791788856305,0.0,0.0,94.4444444444444,0.390286209887251,3.45851528384279,50.0,3.82532751091703,46.7153284671533,0.0,0.0,25.0,0.786026200873363,1
1.9698314108252,63.7931034482759,3.46051464063886,29.3478260869565,0.0,0,40.0,2.39574090505767,4.15841584158416,47.3429951690821,8.6987270155587,34.7133757961783,1.90947666195191,42.8571428571429,0,1.27298444130127,1
1.5347137637028,72.4137931034483,1.75395858708892,36.8421052631579,3.28867235079172,75.0,71.4285714285714,0.0,3.30674401740392,50.3311258278146,3.8723712835388,37.7622377622378,2.61058738216099,40.0,66.6666666666667,0.0,0
0.866425992779783,80.0,0.649819494584838,25.0,0.0,0,0.0,3.24909747292419,1.6271186440678,33.6842105263158,6.30508474576271,24.8484848484848,1.52542372881356,14.2857142857143,40.0,0.0,1
8.89589905362776,58.0246913580247,4.35331230283912,48.8888888888889,0.0,0.0,100.0,0.0,4.6,47.7508650519031,2.73333333333333,53.9325842696629,3.5,38.8888888888889,100.0,0.0,1
4.48098663926002,57.6719576719577,3.72045220966084,55.1980198019802,1.54162384378212,18.5185185185185,59.0909090909091,0.0,6.6,32.5657894736842,7.46666666666667,38.4615384615385,0.0,0.0,0.0,0.0,0
4.62574044157243,46.2076385153308,4.07108239095315,51.9695044472681,0.726978998384491,28.125,59.3220338983051,0.726978998384491,4.18637321470382,38.5760517799353,6.65886209318661,49.6548061603824,0.948255677827207,23.6842105263158,56.0,1.15897916178881,0
6.26193724420191,41.0187667560322,4.87039563437926,54.4061302681992,0.0,0.0,100.0,0.0,3.79261363636364,46.7191601049869,4.22940340909091,54.2099192618224,1.11860795454545,41.1764705882353,57.5757575757576,0.0,1
6.18531397013704,57.0135746606335,3.41583145837595,58.2917082917083,1.84086725301698,37.9746835443038,70.0,0.184086725301698,4.44084278768233,46.4406779661017,3.04700162074554,67.1328671328671,2.18800648298217,56.25,92.8571428571429,1.45867098865478,0
3.54223433242507,55.2721088435374,4.66485013623978,42.7807486631016,0.817438692098093,55.5555555555556,55.5555555555556,0.817438692098093,3.49415515409139,40.4428044280443,4.21466524973433,51.3254786450663,0.765143464399575,14.0350877192982,40.0,1.4346439957492,1
4.90744726646578,47.4111041796631,3.69349978476108,63.7055837563452,1.84029272492467,57.5757575757576,54.1666666666667,0.581145071028842,3.71102916526986,46.7680608365019,2.6248742876299,59.1549295774648,2.41367750586658,48.4848484848485,42.1052631578947,0.452564532349983,0
4.2156862745098,61.8705035971223,3.36601307189542,46.0732984293194,6.86274509803922,57.1428571428571,63.1578947368421,2.94117647058823,4.72033455305802,53.3687943262411,4.10872974385782,60.6015037593985,0.470465237846315,50.0,92.0,0.0,1
5.19046234370457,50.5952380952381,5.67897644664147,57.9457364341085,0.523407967432393,44.4444444444444,89.6551724137931,0.130851991858098,6.67161961367013,56.6919191919192,3.58098068350669,53.9196940726577,0.668647845468053,75.0,69.2307692307692,0.0,0
3.53793103448276,58.6620926243568,2.49310344827586,52.0874751491054,1.55172413793103,47.6190476190476,66.6666666666667,0.620689655172414,1.82926829268293,40.5405405405405,0.548780487804878,76.3157894736842,0.0,0,84.6153846153846,0.0,1
4.45646827348746,41.4152495885902,2.40826364977865,56.9620253164557,6.55189375307428,36.2745098039216,78.9473684210526,0.265617314313822,3.92894863178109,47.2954230235784,3.15122419587134,60.8726752503577,2.07393182909265,34.2857142857143,83.3333333333333,0.172827652424388,1
4.47103423764957,42.2006038242201,3.39414761284208,60.1751459549625,0.85297950479801,39.0243902439024,82.8571428571429,0.0,6.50009759906305,60.3260869565217,6.38297872340426,47.3938223938224,0.527034940464571,75.0,79.1666666666667,0.0,1
3.38426966292135,43.3880726015557,3.02696629213483,56.7645642753972,0.808988764044944,26.6666666666667,82.1428571428571,0.0,5.99257884972171,55.4982817869416,5.58441558441558,51.373182552504,2.50463821892393,52.9411764705882,100.0,0.556586270871985,0
3.74173868835791,45.4882571075402,3.66548042704626,57.0833333333333,0.838840874428063,22.0,60.0,0.0762582613116421,3.85714285714286,37.5968992248062,4.11340206185567,51.5356585111921,2.18703976435935,47.8260869565217,69.1176470588235,0.265095729013255,1
2.99272795077382,55.8455114822547,2.94797687861272,43.5155412647374,2.34943128845795,33.7349397590361,60.6060606060606,0.0839082603020698,5.38616521155138,55.463347164592,3.2505036937542,53.7284894837476,0.0,0.0,54.5454545454545,0.0,0
5.12700729927007,44.1649899396378,3.69051094890511,55.3041018387553,1.66423357664234,29.6875,75.0,0.437956204379562,3.78947368421053,41.2213740458015,2.24561403508772,59.4936708860759,3.15789473684211,75.0,0,2.10526315789474,1
4.13649025069638,58.6666666666667,2.58008356545961,52.952380952381,2.03690807799443,50.0,74.1935483870968,0.156685236768802,3.12775330396476,63.3928571428571,4.75770925110132,54.4303797468354,1.3215859030837,50.0,40.0,0.0,1
4.08654262224145,49.3107769423559,3.94115101687581,57.739420935412,1.47987884032886,41.304347826087,69.5652173913043,0.311553440069234,2.51730103806228,45.9715639810427,1.14186851211073,47.6190476190476,3.89273356401384,43.4782608695652,100.0,1.16782006920415,1
4.27554179566563,39.1439909297052,3.91021671826625,58.0398671096346,0.464396284829721,38.4615384615385,80.7692307692308,0.0464396284829721,4.72647702407002,56.25,7.87746170678337,40.5940594059406,1.96936542669584,33.3333333333333,100.0,0.0,1
3.36182336182336,54.7987616099071,4.84330484330484,48.7951807228916,3.7037037037037,26.0,100.0,1.42450142450142,6.08333333333333,52.5936599423631,3.16666666666667,56.9160997732426,0.25,33.3333333333333,35.7142857142857,0.0,1
4.43820224719101,62.6984126984127,2.7247191011236,57.8260869565217,0.421348314606742,9.09090909090909,100.0,0.0,2.12389380530973,32.0,6.90265486725664,43.4782608695652,0.0,0,0.0,0.0,0
3.06666666666667,24.3386243386243,5.4,61.9718309859155,2.0,18.1818181818182,0,0.0,4.33689503456945,55.2,3.2683846637335,54.5454545454545,0.188560653676933,14.2857142857143,62.6506024096386,0.188560653676933,0
6.32967032967033,60.7594936708861,4.08791208791209,47.8991596638655,3.95604395604396,50.0,0.0,0.989010989010989,2.33333333333333,46.0526315789474,2.93333333333333,53.1914893617021,1.0,16.6666666666667,100.0,0.0,0
1.66666666666667,43.859649122807,1.6,58.6206896551724,0.0,0,76.1904761904762,0.0,5.2,50.3225806451613,4.63333333333333,56.832298136646,0.5,10.0,100.0,0.0,1
4.48301886792453,49.1315136476427,4.15471698113208,48.5273492286115,0.169811320754717,33.3333333333333,72.7272727272727,0.679245283018868,2.81037522034752,40.7894736842105,4.56308234701586,44.9908925318761,0.906572651725006,30.7692307692308,62.5,1.35985897758751,1
5.67807351077313,49.925705794948,4.900718208703,63.7726420986883,1.64765525982256,35.1351351351351,43.3333333333333,0.506970849176172,6.58803345485739,42.9170159262364,6.43362642075917,51.5972894482091,0.965043963113875,62.5,69.4444444444444,0.0,1
4.38003537040676,47.5063938618926,3.33071330320299,54.102355808286,0.795834152092749,39.1304347826087,74.468085106383,0.530556101395166,3.36958285992534,51.2592592592593,2.9118649569875,62.1997471554994,1.31472163609804,40.9090909090909,73.9130434782609,0.0,1
4.74973656480506,47.6228209191759,4.07007376185458,60.6870229007634,1.65964172813488,46.6666666666667,74.1935483870968,0.71127502634352,4.57989176872686,40.3614457831325,4.46026772999146,51.9631901840491,0.683565935630874,17.3913043478261,56.8965517241379,0.0854457419538593,1
3.02350201143341,44.0740740740741,3.0107982214694,55.0284629981025,1.7150116451408,50.0,33.3333333333333,1.7150116451408,4.54813529921943,53.0339805825243,3.75715524718127,58.9306029579067,1.0928013876843,31.8181818181818,72.7272727272727,1.7172593235039,0
1.8041634541249,59.0909090909091,1.71164225134927,42.1875,3.46954510408635,50.0,66.6666666666667,0.0,10.3676470588235,46.078431372549,11.6911764705882,44.7916666666667,0.0,0,100.0,0.0,1
4.33889602053915,47.5052705551652,5.19255455712452,55.9608056614045,1.82926829268293,46.3414634146342,77.7777777777778,0.673940949935815,5.20075046904315,48.5294117647059,2.22889305816135,65.979381443299,0.675422138836773,33.3333333333333,92.8571428571429,0.0,0
3.3390003400204,40.6120760959471,2.8629717783067,61.7272727272727,1.12206732403944,50.0,76.4705882352941,0.306018361101666,4.57142857142857,49.0296220633299,2.74285714285714,61.7021276595745,4.71428571428571,50.7692307692308,71.4285714285714,0.285714285714286,0
4.8,51.7241379310345,4.57333333333333,50.5763688760807,1.0,20.8333333333333,50.0,0.0,5.28704939919893,44.2953020134228,3.52469959946595,57.2815533980583,0.0,0.0,75.0,0.0,0
5.71364097935236,49.6470588235294,4.21076384971229,58.0862533692722,0.101545752002708,16.6666666666667,47.7272727272727,0.50772876001354,5.83944756150194,46.6390899689762,4.24687095381959,57.840616966581,0.776866637893828,80.0,85.1063829787234,0.582649978420371,0
5.06224066390042,47.2868217054264,6.45919778699862,52.9233870967742,0.0,0,92.3076923076923,0.0,5.94907719250977,47.3616473616474,5.22160851407787,53.7249283667622,0.2424895594773,25.0,67.1875,0.12124477973865,1
2.59947554440771,45.4545454545455,3.20830007980846,55.5028462998103,2.46266104207046,41.3793103448276,43.75,0.923497890776422,3.18638824439288,41.6161616161616,2.62954369682908,55.1451187335092,0.928074245939675,33.3333333333333,43.75,2.08816705336427,1
3.32,39.5866454689984,4.42666666666667,51.2481644640235,1.8,32.1428571428571,80.0,0.0,4.1234221598878,43.8618925831202,7.12883189741535,45.2952029520295,0.180324584251653,33.3333333333333,65.7142857142857,0.0,1
1.93288590604027,42.3529411764706,2.25503355704698,42.8571428571429,1.61073825503356,30.7692307692308,9.09090909090909,0.805369127516778,1.94244604316547,42.1875,8.63309352517986,33.3333333333333,1.07913669064748,12.5,0.0,1.07913669064748,0
3.45419037106224,46.0597826086957,2.39959242591492,53.0642750373692,2.21618408762843,40.8450704225352,55.6701030927835,0.267470493334465,3.99049881235154,54.9019607843137,1.63895486935867,62.9032258064516,3.20665083135392,100.0,0.0,2.13776722090261,1
4.01800554016621,50.6813417190776,3.34487534626039,62.2774133083412,0.934903047091413,27.2727272727273,63.4615384615385,0.623268698060942,4.17525773195876,55.0156739811912,4.746233148295,57.2347266881029,0.356859635210151,50.0,67.6470588235294,1.4274385408406,1
5.82464884458541,41.8968467367392,4.23765292251926,63.1610044313146,0.917535115541459,64.2857142857143,84.0,0.203896692342546,6.94679564691657,55.9941520467836,3.79081015719468,53.4521158129176,2.72067714631197,50.0,40.0,1.08827085852479,0
2.2981732469063,43.3333333333333,3.57100766057749,59.2741935483871,1.06069534472599,33.3333333333333,80.0,0.530347672362994,1.6,28.5714285714286,12.0,25.0,0.0,0,0.0,0.0,0
3.82401965084656,44.9427776059388,3.27133959119221,57.0342205323194,0.355294324063514,36.0,77.7777777777778,0.197385735590841,6.60187434918431,50.2377179080824,4.06108989934051,52.7845036319613,0.0,0.0,60.0,0.0,0
3.22077922077922,60.7843137254902,2.75324675324675,57.6,3.8961038961039,45.4545454545455,83.3333333333333,0.779220779220779,4.18464626191671,47.1186440677966,2.27295534370296,62.0603015075377,0.451580531861515,40.0,81.3953488372093,0.451580531861515,1
2.85879581800901,41.5196254951386,3.08442497623869,58.5471509496834,1.56204801851316,43.298969072165,48.2352941176471,1.7480061159552,4.78987799367375,41.5035238841034,4.04880253050158,65.0,0.271125169453231,50.0,58.0,1.08450067781292,1
3.55883754168652,52.5871172122492,2.2010481181515,58.7684069611781,1.07193901858028,31.25,86.3636363636364,0.0,3.56906807666887,53.2544378698225,2.45869134170522,50.1340482573727,0.396563119629874,100.0,50.0,0.594844679444812,1
3.41637010676157,48.4848484848485,1.81494661921708,77.6315789473684,0.0,0,100.0,1.60142348754448,4.2,49.6062992125984,1.13333333333333,56.4102564102564,0.0,0,40.0,0.0,1
4.06335865524487,43.2851239669421,4.36398900921287,55.0,1.01826410214967,58.3333333333333,50.0,0.145466300307096,4.14405525407005,56.0,3.75925012333498,49.402390438247,3.10804144055254,33.3333333333333,100.0,3.55204736063148,0
5.90293826345329,61.4432989690722,3.48629910861671,55.8897243107769,2.37702211951139,44.4444444444444,100.0,0.297127764938924,4.54545454545455,50.0,4.90909090909091,46.0,0.0,0.0,0.0,0.0,0
2.98609416930959,43.5897435897436,3.32276164918273,61.590524534687,4.94022932422542,45.4545454545455,76.9230769230769,0.439131495486704,5.31875290832946,51.696065128901,4.20195439739414,53.1152647975078,2.72219637040484,50.0,56.5217391304348,1.25639832480223,0
4.41004471964224,48.0870217554389,3.81148950808394,51.6157205240175,1.75438596491228,44.7368421052632,66.6666666666667,1.03199174406605,3.448784082535,38.0487804878049,2.63080324244657,50.4166666666667,0.663227708179808,100.0,39.2857142857143,2.32129697862933,1
3.78587196467991,58.6324786324786,3.20088300220751,52.4590163934426,0.662251655629139,36.3636363636364,77.5,0.33112582781457,5.52142386288728,43.9546599496222,4.35860250494397,59.6336996336996,0.35596572181938,20.0,52.9411764705882,0.0,1
3.82854578096948,37.3140857392826,4.13375224416517,51.4240506329114,2.22172351885099,47.8260869565217,69.1176470588235,0.269299820466786,4.34619002822201,49.3589743589744,3.27375352775165,40.2061855670103,0.0,0,33.3333333333333,0.0,1
8.76697447039652,55.8091286307054,5.89896795219989,58.053302433372,1.95545898967952,42.1052631578947,71.4285714285714,0.733297121129821,3.9354549529359,39.7644927536232,4.19542805916629,51.8022657054583,0.537875392200807,50.0,78.3783783783784,0.268937696100403,0
2.99548419468138,40.0402414486922,3.89111891620672,61.0692771084337,1.12895132965379,34.4827586206897,78.5714285714286,0.0,3.35803122519185,41.0281280310378,4.61233130457793,54.8913043478261,1.78618682191056,42.8571428571429,60.0,0.714474728764223,1
4.85776805251641,39.1084558823529,5.70830558462563,59.349593495935,0.171249167538769,50.0,75.7575757575758,0.256873751308153,5.43333333333333,55.3950722175021,4.16666666666667,48.7179487179487,1.375,47.8260869565217,68.421052631579,0.0,1
4.07035175879397,36.4135864135864,4.66219988833054,61.1266294227188,0.921273031825796,37.9310344827586,46.6666666666667,0.0837520938023451,2.34146341463415,58.968058968059,1.6390243902439,58.4158415841584,3.51219512195122,41.3793103448276,33.3333333333333,1.60975609756098,1
2.79619047619048,53.3818181818182,2.39619047619048,53.8179148311307,1.25714285714286,33.3333333333333,69.1489361702128,0.342857142857143,4.09850365698182,39.0636991557943,3.05173455009059,55.6465769455822,4.04616520163725,45.8904109589041,72.0,0.181171576192713,1
4.4472049689441,59.0759075907591,2.60869565217391,53.5398230088496,1.49068322981366,33.3333333333333,100.0,1.49068322981366,4.20120439249026,45.8446076536529,3.03577754162239,55.4805194805195,0.26567481402763,41.6666666666667,64.1509433962264,0.0,1
3.34864005651713,44.2577030812325,3.28505828329212,54.4117647058823,3.81490639350053,42.8571428571429,61.1111111111111,0.953726598375132,3.13432835820895,49.802371541502,2.93532338308458,52.2267206477733,5.41044776119403,50.0,80.0,0.373134328358209,1
4.98417721518987,45.2911574406902,4.25632911392405,56.4019448946515,0.415348101265823,35.0,66.6666666666667,0.949367088607595,4.19354838709677,46.2633451957295,3.48387096774194,41.6216216216216,0.967741935483871,25.0,56.25,2.41935483870968,0
3.21420371929288,49.5049504950495,4.59171959898982,46.1786867599569,0.551006351878779,28.5714285714286,48.8372093023256,0.482130557893931,3.73241638011879,38.6783284742468,4.16380118787121,50.5567928730512,0.0,0.0,56.25,0.140668959049703,0
2.88242730720607,41.7582417582418,1.51706700379267,71.0144927536232,1.1378002528445,33.3333333333333,100.0,3.4134007585335,2.36842105263158,42.8571428571429,12.6315789473684,36.0,0.0,0,0,0.0,1
4.94153023722018,51.3007284079084,3.65853658536585,53.8558786346397,2.1049114600735,50.0,69.7674418604651,1.20280654861343,1.95363375879135,46.4684014869888,2.12555352956499,54.2087542087542,3.04766866371451,43.3333333333333,33.3333333333333,1.64105235738474,0
17.10407239819,60.0,6.5158371040724,68.0,0.0,0,100.0,0.0,1.92567567567568,53.1468531468532,2.0777027027027,53.9325842696629,3.04054054054054,40.0,50.0,0.760135135135135,1
5.73477545262168,44.6212952799122,5.26216788149542,64.3744030563515,0.317422995532565,20.0,78.7878787878788,0.0,4.4573776104074,47.2766884531591,4.4060253337898,54.8421052631579,2.46490927764464,34.0425531914894,76.9230769230769,0.15405682985279,1
4.40342188203512,47.7306002928258,5.86222422332283,52.9284164859002,0.405222872579919,66.6666666666667,62.5,0.0,6.02076124567474,50.0,8.09688581314879,33.8983050847458,3.11418685121107,100.0,0,3.11418685121107,0
4.61157024793388,42.4657534246575,3.76859504132231,59.1711435149655,0.531286894923259,55.5555555555556,72.5490196078431,0.212514757969303,5.04378283712785,57.8811369509044,2.73204903677758,65.3992395437262,0.33775331498624,37.5,71.7948717948718,0.112584438328747,1
3.57418643132929,56.5445026178011,2.28350799779371,50.7142857142857,1.98565912851627,66.6666666666667,75.0,0.496414782129068,5.10726643598616,45.5555555555556,2.53287197231834,64.5348837209302,1.86851211072664,37.5,42.8571428571429,0.622837370242215,1
3.23024054982818,69.8019801980198,1.26002290950745,47.1153846153846,2.40549828178694,41.1764705882353,60.0,2.74914089347079,5.68421052631579,45.873786407767,4.8421052631579,49.5297805642633,1.80451127819549,25.0,61.5384615384615,0.0,1
3.40499066841778,44.8879168944779,2.66675883044169,56.8456375838926,3.73263288864312,47.6190476190476,59.0163934426229,0.995368770304832,4.82539682539683,54.9397590361446,2.75132275132275,62.2093023255814,0.317460317460317,100.0,66.6666666666667,0.634920634920635,1
3.78895705521472,49.1094147582697,2.62576687116564,58.1049334377447,1.91411042944785,34.2105263157895,80.8510638297872,0.883435582822086,3.81988845055095,48.0,1.90994422527547,54.0275049115914,3.42810501972521,36.3636363636364,75.0,0.0,0
2.73850716757291,33.183587900569,3.19080573405833,61.2428700090063,2.81759762728621,34.5454545454545,73.015873015873,0.593178447849728,3.71002132196162,40.2777777777778,4.7916262841636,52.3148148148148,0.174452413258383,50.0,58.8235294117647,0.52335723977515,0
4.37580437580438,55.0755939524838,3.44058344058344,52.8789659224442,1.8018018018018,30.4347826086957,69.4444444444444,0.0,2.18255761409851,55.3264604810997,1.5860822413014,52.0491803278688,2.44012652507908,48.0,50.0,1.42340713962946,1
5.35852297123229,47.7611940298507,4.37956204379562,39.8230088495575,0.77286389008158,50.0,75.609756097561,1.35251180764277,6.24441226468551,52.5429116338207,3.75118050746081,62.4148372445117,1.13328716237487,39.2156862745098,71.830985915493,0.283321790593717,1
3.07547878332707,45.8438287153652,3.27262485918137,52.6487367563162,1.1828764551258,22.2222222222222,57.7777777777778,0.929402929027413,3.17791868705707,44.375,2.86460276016412,55.5555555555556,0.671391271913465,33.3333333333333,61.5384615384615,0.335695635956733,1
4.29948586118252,48.0603448275862,4.74293059125964,48.75,0.289203084832905,16.6666666666667,30.0,0.0,2.89942615524011,39.9002493765586,3.31621866505587,46.0176991150443,1.63092721232256,31.5789473684211,50.0,0.27182120205376,0
5.71147218119153,45.6333595594021,3.69768586903003,57.0857142857143,0.960118168389956,37.1428571428571,46.8085106382979,0.369276218611521,3.09136295556665,55.2462526766595,3.49875187219171,51.006711409396,1.43784323514728,42.1052631578947,57.4074074074074,1.7973040439341,0
4.17147934251444,53.1409168081494,3.86494891159485,62.1903520208605,2.79875610839627,50.0,87.5,0.799644602398934,3.63170760097777,41.7838489353154,3.31044115935281,58.5301837270341,0.995227563729484,30.6451612903226,62.8205128205128,0.104760796182051,1
3.35477486392875,46.0285132382892,4.37902028698664,45.8715596330275,1.33597229094508,40.0,55.5555555555556,0.445324096981692,5.06666666666667,73.0769230769231,4.2,58.0,0.0,0.0,75.0,0.0,1
